"id","sale_date","sale_time","gender","age","category","quantity","price_per_unit","total_sale","year","month","timeofday","name_day"
1299,"2022-05-08","18:58:00","Male",61,"Electronics",2,"500.00","1000.00",2022,"May","Evening","Sunday"
1300,"2022-08-08","08:57:00","Female",19,"Electronics",4,"50.00","200.00",2022,"August","Morning","Monday"
1301,"2023-09-24","09:58:00","Male",30,"Clothing",4,"30.00","120.00",2023,"September","Morning","Sunday"
1302,"2022-12-21","17:55:00","Male",57,"Beauty",2,"300.00","600.00",2022,"December","Evening","Wednesday"
1303,"2022-03-19","08:59:00","Male",19,"Electronics",3,"30.00","90.00",2022,"March","Morning","Saturday"
1304,"2022-09-26","22:19:00","Female",37,"Electronics",2,"30.00","60.00",2022,"September","Night","Monday"
1305,"2023-04-05","18:24:00","Female",18,"Beauty",1,"30.00","30.00",2023,"April","Evening","Wednesday"
1306,"2023-11-11","20:57:00","Male",54,"Electronics",1,"50.00","50.00",2023,"November","Evening","Saturday"
1307,"2022-01-29","22:11:00","Female",26,"Electronics",2,"25.00","50.00",2022,"January","Night","Saturday"
1308,"2023-06-19","22:39:00","Female",34,"Beauty",4,"300.00","1200.00",2023,"June","Night","Monday"
1309,"2022-09-30","16:50:00","Female",26,"Beauty",1,"25.00","25.00",2022,"September","Afternoon","Friday"
1310,"2022-10-29","21:31:00","Female",28,"Beauty",1,"25.00","25.00",2022,"October","Night","Saturday"
1311,"2023-11-24","15:22:00","Female",32,"Beauty",4,"25.00","100.00",2023,"November","Afternoon","Friday"
1312,"2022-12-03","17:28:00","Male",41,"Clothing",4,"30.00","120.00",2022,"December","Evening","Saturday"
1313,"2023-06-04","09:22:00","Female",55,"Beauty",3,"500.00","1500.00",2023,"June","Morning","Sunday"
1314,"2023-05-23","10:26:00","Male",52,"Clothing",4,"30.00","120.00",2023,"May","Morning","Tuesday"
1315,"2022-08-31","20:52:00","Male",47,"Clothing",2,"30.00","60.00",2022,"August","Evening","Wednesday"
1316,"2023-07-21","17:11:00","Female",48,"Clothing",2,"25.00","50.00",2023,"July","Evening","Friday"
1317,"2022-08-25","08:02:00","Male",22,"Electronics",3,"30.00","90.00",2022,"August","Morning","Thursday"
1318,"2022-12-25","22:57:00","Male",61,"Clothing",1,"25.00","25.00",2022,"December","Night","Sunday"
1319,"2023-11-25","17:17:00","Male",31,"Clothing",1,"500.00","500.00",2023,"November","Evening","Saturday"
1320,"2022-11-02","11:55:00","Female",28,"Electronics",4,"300.00","1200.00",2022,"November","Morning","Wednesday"
1321,"2023-04-23","22:54:00","Female",26,"Electronics",2,"25.00","50.00",2023,"April","Night","Sunday"
1322,"2022-11-14","09:56:00","Male",51,"Electronics",1,"500.00","500.00",2022,"November","Morning","Monday"
1323,"2022-08-15","10:49:00","Female",29,"Beauty",3,"300.00","900.00",2022,"August","Morning","Monday"
1324,"2023-09-25","20:29:00","Female",52,"Electronics",3,"50.00","150.00",2023,"September","Evening","Monday"
1325,"2022-10-11","19:47:00","Female",52,"Electronics",2,"25.00","50.00",2022,"October","Evening","Tuesday"
1326,"2023-09-01","22:35:00","Female",18,"Clothing",3,"25.00","75.00",2023,"September","Night","Friday"
1327,"2023-12-23","21:16:00","Male",57,"Electronics",3,"50.00","150.00",2023,"December","Night","Saturday"
1328,"2023-12-10","07:49:00","Male",39,"Beauty",2,"50.00","100.00",2023,"December","Morning","Sunday"
1329,"2022-01-27","10:39:00","Female",46,"Electronics",4,"25.00","100.00",2022,"January","Morning","Thursday"
1330,"2023-11-24","17:49:00","Female",25,"Beauty",4,"50.00","200.00",2023,"November","Evening","Friday"
1331,"2022-05-15","09:29:00","Male",28,"Electronics",3,"30.00","90.00",2022,"May","Morning","Sunday"
1332,"2023-12-04","10:02:00","Male",58,"Electronics",4,"300.00","1200.00",2023,"December","Morning","Monday"
1333,"2022-11-01","11:38:00","Female",54,"Electronics",4,"300.00","1200.00",2022,"November","Morning","Tuesday"
1334,"2022-09-21","20:37:00","Male",31,"Electronics",3,"300.00","900.00",2022,"September","Evening","Wednesday"
1335,"2022-05-27","08:45:00","Female",47,"Beauty",4,"30.00","120.00",2022,"May","Morning","Friday"
1336,"2022-09-23","13:27:00","Female",52,"Beauty",3,"50.00","150.00",2022,"September","Afternoon","Friday"
1337,"2023-07-21","19:56:00","Male",38,"Clothing",1,"500.00","500.00",2023,"July","Evening","Friday"
1338,"2022-01-25","19:55:00","Male",54,"Beauty",2,"50.00","100.00",2022,"January","Evening","Tuesday"
1339,"2022-11-10","10:34:00","Female",22,"Electronics",2,"25.00","50.00",2022,"November","Morning","Thursday"
1340,"2023-10-30","20:55:00","Female",36,"Clothing",4,"300.00","1200.00",2023,"October","Evening","Monday"
1341,"2023-01-30","22:10:00","Male",31,"Clothing",4,"50.00","200.00",2023,"January","Night","Monday"
1342,"2022-09-18","23:00:00","Female",43,"Clothing",4,"500.00","2000.00",2022,"September","Night","Sunday"
1343,"2023-10-21","20:10:00","Male",21,"Electronics",2,"25.00","50.00",2023,"October","Evening","Saturday"
1344,"2022-12-18","06:12:00","Female",42,"Beauty",1,"30.00","30.00",2022,"December","Morning","Sunday"
1345,"2022-09-29","17:50:00","Male",62,"Electronics",1,"30.00","30.00",2022,"September","Evening","Thursday"
1346,"2022-04-10","10:01:00","Male",59,"Clothing",2,"500.00","1000.00",2022,"April","Morning","Sunday"
1347,"2023-11-21","21:55:00","Male",42,"Electronics",1,"25.00","25.00",2023,"November","Night","Tuesday"
1348,"2023-10-25","17:21:00","Female",35,"Electronics",2,"300.00","600.00",2023,"October","Evening","Wednesday"
1349,"2023-12-08","21:57:00","Female",57,"Beauty",1,"50.00","50.00",2023,"December","Night","Friday"
1350,"2023-11-08","22:02:00","Male",25,"Beauty",3,"25.00","75.00",2023,"November","Night","Wednesday"
1351,"2022-10-02","20:58:00","Female",56,"Clothing",3,"30.00","90.00",2022,"October","Evening","Sunday"
1352,"2023-10-19","17:40:00","Male",57,"Electronics",2,"500.00","1000.00",2023,"October","Evening","Thursday"
1353,"2023-09-04","21:59:00","Male",31,"Electronics",1,"500.00","500.00",2023,"September","Night","Monday"
1354,"2023-09-17","09:34:00","Female",49,"Beauty",4,"50.00","200.00",2023,"September","Morning","Sunday"
1355,"2023-09-17","13:19:00","Female",55,"Electronics",1,"500.00","500.00",2023,"September","Afternoon","Sunday"
1356,"2023-12-18","21:31:00","Male",50,"Electronics",3,"500.00","1500.00",2023,"December","Night","Monday"
1357,"2023-03-20","19:14:00","Female",40,"Electronics",3,"25.00","75.00",2023,"March","Evening","Monday"
1358,"2023-05-04","21:40:00","Female",32,"Beauty",1,"300.00","300.00",2023,"May","Night","Thursday"
1359,"2022-05-17","22:21:00","Male",50,"Clothing",1,"50.00","50.00",2022,"May","Night","Tuesday"
1360,"2022-06-18","09:31:00","Male",42,"Clothing",4,"25.00","100.00",2022,"June","Morning","Saturday"
1361,"2023-09-12","16:00:00","Female",34,"Electronics",4,"300.00","1200.00",2023,"September","Afternoon","Tuesday"
1362,"2023-11-21","18:53:00","Male",50,"Clothing",1,"25.00","25.00",2023,"November","Evening","Tuesday"
1363,"2023-07-04","20:27:00","Male",64,"Beauty",1,"25.00","25.00",2023,"July","Evening","Tuesday"
1364,"2023-09-23","17:04:00","Female",19,"Beauty",1,"500.00","500.00",2023,"September","Evening","Saturday"
1365,"2023-11-08","20:22:00","Male",31,"Clothing",1,"300.00","300.00",2023,"November","Evening","Wednesday"
1366,"2022-01-01","11:34:00","Male",57,"Clothing",2,"50.00","100.00",2022,"January","Morning","Saturday"
1368,"2022-03-08","21:29:00","Female",56,"Clothing",4,"300.00","1200.00",2022,"March","Night","Tuesday"
1369,"2022-10-10","21:14:00","Male",23,"Electronics",3,"500.00","1500.00",2022,"October","Night","Monday"
1370,"2022-11-04","22:51:00","Male",23,"Electronics",2,"30.00","60.00",2022,"November","Night","Friday"
1371,"2022-05-06","06:52:00","Female",20,"Beauty",1,"25.00","25.00",2022,"May","Morning","Friday"
1372,"2022-03-18","10:53:00","Female",24,"Beauty",3,"500.00","1500.00",2022,"March","Morning","Friday"
1373,"2023-10-02","20:26:00","Female",25,"Beauty",2,"300.00","600.00",2023,"October","Evening","Monday"
1374,"2023-03-23","22:03:00","Female",59,"Beauty",3,"25.00","75.00",2023,"March","Night","Thursday"
1375,"2022-10-01","17:50:00","Male",32,"Clothing",1,"50.00","50.00",2022,"October","Evening","Saturday"
1376,"2023-07-15","19:49:00","Female",64,"Beauty",1,"30.00","30.00",2023,"July","Evening","Saturday"
1377,"2022-03-21","07:52:00","Female",46,"Clothing",4,"50.00","200.00",2022,"March","Morning","Monday"
1378,"2022-04-28","21:56:00","Male",50,"Beauty",1,"300.00","300.00",2022,"April","Night","Thursday"
1379,"2022-01-02","06:23:00","Female",47,"Clothing",1,"25.00","25.00",2022,"January","Morning","Sunday"
1380,"2023-02-09","19:45:00","Male",56,"Electronics",2,"300.00","600.00",2023,"February","Evening","Thursday"
1381,"2022-10-26","17:26:00","Female",44,"Clothing",4,"25.00","100.00",2022,"October","Evening","Wednesday"
1382,"2023-05-20","18:13:00","Female",53,"Clothing",2,"500.00","1000.00",2023,"May","Evening","Saturday"
1383,"2023-09-06","09:13:00","Female",46,"Beauty",3,"30.00","90.00",2023,"September","Morning","Wednesday"
1384,"2023-12-17","20:23:00","Male",55,"Clothing",1,"500.00","500.00",2023,"December","Evening","Sunday"
1385,"2023-11-07","19:22:00","Male",50,"Electronics",3,"500.00","1500.00",2023,"November","Evening","Tuesday"
1386,"2023-12-19","14:06:00","Female",54,"Electronics",2,"300.00","600.00",2023,"December","Afternoon","Tuesday"
1387,"2022-07-26","17:48:00","Male",44,"Beauty",1,"30.00","30.00",2022,"July","Evening","Tuesday"
1388,"2023-10-13","18:12:00","Male",50,"Electronics",1,"25.00","25.00",2023,"October","Evening","Friday"
1389,"2023-09-27","18:11:00","Male",21,"Clothing",2,"25.00","50.00",2023,"September","Evening","Wednesday"
1390,"2022-10-24","22:47:00","Male",39,"Electronics",2,"50.00","100.00",2022,"October","Night","Monday"
1392,"2022-09-12","12:28:00","Male",27,"Clothing",2,"300.00","600.00",2022,"September","Afternoon","Monday"
1393,"2022-10-08","17:24:00","Female",22,"Beauty",2,"500.00","1000.00",2022,"October","Evening","Saturday"
1394,"2022-04-17","20:06:00","Female",27,"Clothing",1,"500.00","500.00",2022,"April","Evening","Sunday"
1395,"2023-09-10","14:18:00","Male",50,"Electronics",2,"500.00","1000.00",2023,"September","Afternoon","Sunday"
1396,"2022-06-07","06:23:00","Female",55,"Beauty",1,"30.00","30.00",2022,"June","Morning","Tuesday"
1397,"2023-01-01","11:05:00","Female",30,"Beauty",1,"25.00","25.00",2023,"January","Morning","Sunday"
1398,"2023-07-19","17:20:00","Female",48,"Clothing",2,"300.00","600.00",2023,"July","Evening","Wednesday"
1399,"2022-01-28","09:32:00","Female",64,"Beauty",2,"30.00","60.00",2022,"January","Morning","Friday"
1400,"2022-09-12","11:54:00","Male",53,"Clothing",4,"50.00","200.00",2022,"September","Morning","Monday"
1401,"2022-10-01","21:20:00","Female",62,"Clothing",1,"300.00","300.00",2022,"October","Night","Saturday"
1402,"2023-06-24","06:47:00","Female",41,"Clothing",2,"300.00","600.00",2023,"June","Morning","Saturday"
1403,"2023-03-25","18:20:00","Male",32,"Clothing",2,"300.00","600.00",2023,"March","Evening","Saturday"
1404,"2023-08-20","18:15:00","Male",46,"Electronics",2,"500.00","1000.00",2023,"August","Evening","Sunday"
1405,"2023-10-28","20:08:00","Female",25,"Clothing",4,"300.00","1200.00",2023,"October","Evening","Saturday"
1406,"2023-06-22","08:45:00","Female",22,"Beauty",4,"25.00","100.00",2023,"June","Morning","Thursday"
1407,"2022-04-10","19:41:00","Female",46,"Electronics",3,"300.00","900.00",2022,"April","Evening","Sunday"
1408,"2023-08-28","08:17:00","Female",64,"Beauty",1,"500.00","500.00",2023,"August","Morning","Monday"
1409,"2023-11-22","12:15:00","Female",21,"Electronics",3,"300.00","900.00",2023,"November","Afternoon","Wednesday"
1410,"2022-10-16","18:47:00","Female",29,"Clothing",2,"50.00","100.00",2022,"October","Evening","Sunday"
1411,"2023-11-24","20:27:00","Male",62,"Electronics",4,"50.00","200.00",2023,"November","Evening","Friday"
1412,"2022-10-13","19:59:00","Female",19,"Electronics",4,"500.00","2000.00",2022,"October","Evening","Thursday"
1413,"2023-11-12","19:33:00","Female",44,"Beauty",3,"25.00","75.00",2023,"November","Evening","Sunday"
1414,"2023-11-22","21:28:00","Male",48,"Beauty",4,"25.00","100.00",2023,"November","Night","Wednesday"
1415,"2022-03-06","07:11:00","Male",53,"Clothing",2,"30.00","60.00",2022,"March","Morning","Sunday"
1416,"2022-12-29","10:47:00","Male",53,"Electronics",4,"500.00","2000.00",2022,"December","Morning","Thursday"
1417,"2022-12-26","17:43:00","Male",43,"Electronics",3,"300.00","900.00",2022,"December","Evening","Monday"
1418,"2022-09-17","18:19:00","Female",60,"Electronics",2,"500.00","1000.00",2022,"September","Evening","Saturday"
1419,"2023-02-05","18:42:00","Female",44,"Clothing",3,"30.00","90.00",2023,"February","Evening","Sunday"
1420,"2022-04-15","07:01:00","Female",22,"Clothing",4,"500.00","2000.00",2022,"April","Morning","Friday"
1421,"2022-01-17","07:07:00","Female",37,"Clothing",3,"500.00","1500.00",2022,"January","Morning","Monday"
1422,"2022-05-07","20:41:00","Female",28,"Clothing",3,"30.00","90.00",2022,"May","Evening","Saturday"
1423,"2022-06-15","07:56:00","Female",27,"Clothing",1,"25.00","25.00",2022,"June","Morning","Wednesday"
1424,"2023-09-05","21:32:00","Male",57,"Beauty",4,"300.00","1200.00",2023,"September","Night","Tuesday"
1425,"2023-12-02","22:15:00","Female",55,"Electronics",4,"30.00","120.00",2023,"December","Night","Saturday"
1426,"2023-12-12","11:32:00","Male",23,"Electronics",3,"50.00","150.00",2023,"December","Morning","Tuesday"
1427,"2023-07-15","18:36:00","Male",25,"Electronics",1,"25.00","25.00",2023,"July","Evening","Saturday"
1428,"2023-09-09","18:44:00","Female",40,"Electronics",4,"50.00","200.00",2023,"September","Evening","Saturday"
1429,"2023-11-22","13:14:00","Male",64,"Electronics",2,"25.00","50.00",2023,"November","Afternoon","Wednesday"
1430,"2023-10-31","18:25:00","Female",43,"Electronics",3,"300.00","900.00",2023,"October","Evening","Tuesday"
1431,"2023-09-28","21:28:00","Male",63,"Electronics",4,"300.00","1200.00",2023,"September","Night","Thursday"
1433,"2022-01-16","11:41:00","Male",29,"Beauty",4,"50.00","200.00",2022,"January","Morning","Sunday"
1434,"2022-02-04","10:02:00","Female",43,"Electronics",2,"25.00","50.00",2022,"February","Morning","Friday"
1435,"2022-10-27","13:31:00","Female",30,"Beauty",3,"300.00","900.00",2022,"October","Afternoon","Thursday"
1436,"2023-01-20","11:29:00","Female",57,"Clothing",4,"30.00","120.00",2023,"January","Morning","Friday"
1437,"2023-09-04","19:19:00","Female",35,"Electronics",4,"300.00","1200.00",2023,"September","Evening","Monday"
1438,"2022-01-07","10:00:00","Female",42,"Clothing",1,"30.00","30.00",2022,"January","Morning","Friday"
1439,"2023-11-18","20:53:00","Male",50,"Clothing",3,"25.00","75.00",2023,"November","Evening","Saturday"
1440,"2023-09-01","19:20:00","Male",64,"Clothing",2,"300.00","600.00",2023,"September","Evening","Friday"
1441,"2023-10-04","21:38:00","Male",57,"Beauty",4,"300.00","1200.00",2023,"October","Night","Wednesday"
1442,"2023-02-16","11:02:00","Female",60,"Clothing",4,"25.00","100.00",2023,"February","Morning","Thursday"
1443,"2022-06-18","19:37:00","Male",29,"Clothing",2,"300.00","600.00",2022,"June","Evening","Saturday"
1444,"2022-04-29","06:18:00","Female",61,"Clothing",3,"30.00","90.00",2022,"April","Morning","Friday"
1445,"2022-04-19","06:16:00","Female",53,"Electronics",1,"300.00","300.00",2022,"April","Morning","Tuesday"
1446,"2022-01-23","18:55:00","Male",21,"Electronics",1,"50.00","50.00",2022,"January","Evening","Sunday"
1447,"2022-05-30","22:21:00","Male",22,"Beauty",4,"500.00","2000.00",2022,"May","Night","Monday"
1448,"2022-05-16","06:28:00","Female",54,"Beauty",2,"30.00","60.00",2022,"May","Morning","Monday"
1449,"2022-04-26","18:42:00","Male",25,"Electronics",4,"50.00","200.00",2022,"April","Evening","Tuesday"
1450,"2023-07-16","08:52:00","Female",59,"Beauty",2,"25.00","50.00",2023,"July","Morning","Sunday"
1451,"2022-09-23","12:10:00","Female",45,"Electronics",1,"30.00","30.00",2022,"September","Afternoon","Friday"
1452,"2023-08-06","17:41:00","Female",48,"Clothing",3,"500.00","1500.00",2023,"August","Evening","Sunday"
1453,"2023-10-14","13:24:00","Female",26,"Clothing",2,"500.00","1000.00",2023,"October","Afternoon","Saturday"
1454,"2022-06-25","11:18:00","Female",46,"Beauty",1,"25.00","25.00",2022,"June","Morning","Saturday"
1455,"2022-08-27","21:35:00","Male",31,"Electronics",4,"25.00","100.00",2022,"August","Night","Saturday"
1456,"2022-09-02","18:49:00","Male",57,"Electronics",2,"30.00","60.00",2022,"September","Evening","Friday"
1457,"2023-03-25","21:31:00","Female",58,"Beauty",3,"300.00","900.00",2023,"March","Night","Saturday"
1458,"2023-10-09","19:21:00","Female",39,"Electronics",4,"25.00","100.00",2023,"October","Evening","Monday"
1459,"2023-11-10","06:46:00","Male",28,"Clothing",4,"300.00","1200.00",2023,"November","Morning","Friday"
1460,"2023-01-25","19:42:00","Male",40,"Beauty",1,"50.00","50.00",2023,"January","Evening","Wednesday"
1461,"2023-05-01","08:43:00","Female",18,"Beauty",2,"500.00","1000.00",2023,"May","Morning","Monday"
1462,"2023-11-13","10:42:00","Male",63,"Electronics",4,"300.00","1200.00",2023,"November","Morning","Monday"
1463,"2022-07-29","19:45:00","Female",54,"Beauty",3,"500.00","1500.00",2022,"July","Evening","Friday"
1464,"2022-11-13","10:06:00","Male",38,"Electronics",2,"300.00","600.00",2022,"November","Morning","Sunday"
1465,"2023-04-17","09:36:00","Female",43,"Electronics",3,"50.00","150.00",2023,"April","Morning","Monday"
1466,"2023-01-16","22:27:00","Male",63,"Electronics",4,"25.00","100.00",2023,"January","Night","Monday"
1467,"2023-08-13","19:31:00","Female",53,"Electronics",3,"50.00","150.00",2023,"August","Evening","Sunday"
1468,"2023-11-08","13:14:00","Male",40,"Electronics",1,"25.00","25.00",2023,"November","Afternoon","Wednesday"
1469,"2023-12-08","17:22:00","Male",18,"Beauty",3,"25.00","75.00",2023,"December","Evening","Friday"
1470,"2023-06-26","19:47:00","Female",57,"Clothing",2,"500.00","1000.00",2023,"June","Evening","Monday"
1471,"2023-06-25","10:34:00","Male",32,"Clothing",3,"50.00","150.00",2023,"June","Morning","Sunday"
1472,"2023-12-18","15:22:00","Female",38,"Beauty",3,"300.00","900.00",2023,"December","Afternoon","Monday"
